"Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Year,Month,MonthYear"
"526760,22034,ROBIN CHRISTMAS CARD,12,2010-10-13 10:52:00,0.42,12582,Finland,5.04,2010,2010-10,2010-10-01"
"517093,21825,PAINTED METAL TREE WITH HOLLY BELLS,12,2010-07-26 14:32:00,1.45,16351,United Kingdom,17.4,2010,2010-07,2010-07-01"
"533080,22487,WHITE WOOD GARDEN PLANT LADDER,2,2010-11-16 09:28:00,9.95,14189,United Kingdom,19.9,2010,2010-11,2010-11-01"
"530568,22348,TEA BAG PLATE RED RETROSPOT,7,2010-11-03 14:02:00,0.85,13554,United Kingdom,5.95,2010,2010-11,2010-11-01"
"535788,22592,CARDHOLDER HOLLY WREATH METAL,1,2010-11-28 14:15:00,3.75,16595,United Kingdom,3.75,2010,2010-11,2010-11-01"
"530570,22535,MAGIC DRAWING SLATE BUNNIES,1,2010-11-03 14:15:00,0.42,16725,United Kingdom,0.42,2010,2010-11,2010-11-01"
"535348,35001W,HAND OPEN SHAPE DECO.WHITE,2,2010-11-25 16:46:00,3.49,15051,United Kingdom,6.98,2010,2010-11,2010-11-01"
"522042,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-09-10 12:48:00,4.95,13557,United Kingdom,14.85,2010,2010-09,2010-09-01"
"536582,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-01 16:21:00,1.25,12947,United Kingdom,15.0,2010,2010-12,2010-12-01"
"491861,21174,POTTERING IN THE SHED METAL SIGN,7,2009-12-14 15:06:00,1.95,14796,United Kingdom,13.65,2009,2009-12,2009-12-01"
"511058,21936,RED RETROSPOT PICNIC BAG,3,2010-06-06 12:26:00,2.95,18149,United Kingdom,8.850000000000001,2010,2010-06,2010-06-01"
"529329,22650,CERAMIC PIRATE CHEST MONEY BANK,2,2010-10-27 14:34:00,1.45,14159,United Kingdom,2.9,2010,2010-10,2010-10-01"
"533551,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,2010-11-17 17:08:00,0.85,17576,United Kingdom,5.1,2010,2010-11,2010-11-01"
"510292,22083,PAPER CHAIN KIT RETRO SPOT,6,2010-05-28 11:49:00,2.95,13602,United Kingdom,17.700000000000003,2010,2010-05,2010-05-01"
"522625,16045,POPART WOODEN PENCILS ASST,100,2010-09-15 16:17:00,0.12,17392,United Kingdom,12.0,2010,2010-09,2010-09-01"
"526719,22193,RED DINER WALL CLOCK,2,2010-10-12 17:06:00,8.5,17686,United Kingdom,17.0,2010,2010-10,2010-10-01"
"495028,21248,DOOR HANGER  MUM + DADS ROOM,4,2010-01-20 13:59:00,1.45,14595,United Kingdom,5.8,2010,2010-01,2010-01-01"
"498762,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1,2010-02-22 17:10:00,2.1,14081,United Kingdom,2.1,2010,2010-02,2010-02-01"
"523865,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-09-24 12:31:00,0.55,16186,United Kingdom,13.2,2010,2010-09,2010-09-01"
"530427,17109D,FLOWER FAIRY INCENSE BOUQUET,2,2010-11-03 10:28:00,1.69,17894,United Kingdom,3.38,2010,2010-11,2010-11-01"
"510586,21624,VINTAGE UNION JACK DOORSTOP,3,2010-06-02 09:02:00,5.95,15623,United Kingdom,17.85,2010,2010-06,2010-06-01"
"511063,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,2010-06-06 12:45:00,0.85,15988,United Kingdom,1.7,2010,2010-06,2010-06-01"
"506117,21790,VINTAGE SNAP CARDS,4,2010-04-27 14:08:00,0.85,16408,United Kingdom,3.4,2010,2010-04,2010-04-01"
"501166,22487,WHITE WOOD GARDEN PLANT LADDER,1,2010-03-15 09:46:00,9.95,13481,United Kingdom,9.95,2010,2010-03,2010-03-01"
"534172,22751,FELTCRAFT PRINCESS OLIVIA DOLL,5,2010-11-21 13:30:00,3.75,14800,United Kingdom,18.75,2010,2010-11,2010-11-01"
"536637,21154,RED RETROSPOT OVEN GLOVE,1,2010-12-02 11:35:00,1.25,18041,United Kingdom,1.25,2010,2010-12,2010-12-01"
"511270,84596G,SMALL CHOCOLATES PINK BOWL,1,2010-06-07 13:03:00,1.25,14159,United Kingdom,1.25,2010,2010-06,2010-06-01"
"526194,22654,DELUXE SEWING KIT,3,2010-10-10 12:48:00,5.95,15177,United Kingdom,17.85,2010,2010-10,2010-10-01"
"534504,35637C,PINK STRING CURTAIN WITH POLE,4,2010-11-23 11:35:00,5.95,14555,United Kingdom,23.8,2010,2010-11,2010-11-01"
"517474,22303,COFFEE MUG APPLES DESIGN,12,2010-07-29 12:03:00,2.55,12609,Germany,30.6,2010,2010-07,2010-07-01"
"525764,35095A,BLUE VICTORIAN FABRIC OVAL BOX,24,2010-10-07 10:39:00,0.42,12511,Greece,10.08,2010,2010-10,2010-10-01"
"491656,16169F,WRAP BLIZZARD,25,2009-12-13 10:59:00,0.42,16719,United Kingdom,10.5,2009,2009-12,2009-12-01"
"497384,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-02-09 12:03:00,1.95,12647,Germany,19.5,2010,2010-02,2010-02-01"
"527841,21352,EUCALYPTUS & PINECONE  WREATH,12,2010-10-19 11:29:00,1.95,17219,United Kingdom,23.4,2010,2010-10,2010-10-01"
"503538,22507,MEMO BOARD RETROSPOT  DESIGN,6,2010-04-01 14:04:00,4.95,14692,United Kingdom,29.700000000000003,2010,2010-04,2010-04-01"
"502424,21035,SET/2 RED SPOTTY TEA TOWELS,2,2010-03-24 12:30:00,2.95,14527,United Kingdom,5.9,2010,2010-03,2010-03-01"
"495727,72484,ROSES IN WHITE HEART CANDLE,12,2010-01-26 15:55:00,1.25,15766,United Kingdom,15.0,2010,2010-01,2010-01-01"
"512004,48188,DOOR MAT WELCOME PUPPIES,2,2010-06-11 15:58:00,7.49,14911,EIRE,14.98,2010,2010-06,2010-06-01"
"534432,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2010-11-22 15:01:00,1.25,18283,United Kingdom,1.25,2010,2010-11,2010-11-01"
"527910,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2010-10-19 12:50:00,0.55,14156,EIRE,13.2,2010,2010-10,2010-10-01"
"525452,22274,FELTCRAFT DOLL EMILY,6,2010-10-05 14:12:00,2.95,15105,United Kingdom,17.700000000000003,2010,2010-10,2010-10-01"
"517537,84946,ANTIQUE SILVER TEA GLASS ETCHED,36,2010-07-29 15:37:00,1.25,13346,United Kingdom,45.0,2010,2010-07,2010-07-01"
"527773,85152,HAND OVER THE CHOCOLATE   SIGN,48,2010-10-19 10:23:00,1.69,16045,United Kingdom,81.12,2010,2010-10,2010-10-01"
"502320,21498,RED SPOTS  WRAP,25,2010-03-24 10:03:00,0.42,14341,United Kingdom,10.5,2010,2010-03,2010-03-01"
"518146,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-08-04 16:27:00,1.95,13044,United Kingdom,19.5,2010,2010-08,2010-08-01"
"523116,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,1,2010-09-20 12:49:00,2.1,16125,United Kingdom,2.1,2010,2010-09,2010-09-01"
"507624,22150,3 STRIPEY MICE FELTCRAFT,12,2010-05-10 14:34:00,1.95,16873,United Kingdom,23.4,2010,2010-05,2010-05-01"
"537208,21401,BLUE PUDDING SPOON,5,2010-12-05 15:12:00,0.42,15889,United Kingdom,2.1,2010,2010-12,2010-12-01"
"508462,22520,CHILDS GARDEN TROWEL BLUE,1,2010-05-16 10:23:00,0.85,13259,United Kingdom,0.85,2010,2010-05,2010-05-01"
"505523,21508,VINTAGE KID DOLLY CARD,24,2010-04-22 16:12:00,0.42,15093,United Kingdom,10.08,2010,2010-04,2010-04-01"
"514355,22466,FAIRY TALE COTTAGE NIGHTLIGHT,8,2010-07-01 16:48:00,1.95,17589,United Kingdom,15.6,2010,2010-07,2010-07-01"
"508467,79029,GLASS HONEYPOT WASP CATCHER,8,2010-05-16 10:44:00,1.95,13561,United Kingdom,15.6,2010,2010-05,2010-05-01"
"517384,90203,SILVER CHARM NECKLACE 70CM,1,2010-07-28 17:46:00,7.5,16984,United Kingdom,7.5,2010,2010-07,2010-07-01"
"504149,37409,ASSORTED DESIGN FLOWER MUGS,1,2010-04-11 13:37:00,0.85,17608,United Kingdom,0.85,2010,2010-04,2010-04-01"
"517970,22533,MAGIC DRAWING SLATE BAKE A CAKE,48,2010-08-03 13:12:00,0.42,17665,United Kingdom,20.16,2010,2010-08,2010-08-01"
"511860,22347,PIZZA SLICE DISH,360,2010-06-11 10:10:00,1.06,17949,United Kingdom,381.6,2010,2010-06,2010-06-01"
"499659,20717,STRAWBERRY SHOPPER BAG,4,2010-03-01 15:05:00,1.25,16731,United Kingdom,5.0,2010,2010-03,2010-03-01"
"521317,84559A,3D SHEET OF DOG STICKERS,2,2010-09-03 12:06:00,0.85,17854,United Kingdom,1.7,2010,2010-09,2010-09-01"
"518613,90160C,TURQ+RED BOUDICCA LARGE BRACELET,1,2010-08-10 12:37:00,6.95,16713,United Kingdom,6.95,2010,2010-08,2010-08-01"
"523022,21791,VINTAGE HEADS AND TAILS CARD GAME,12,2010-09-20 11:42:00,1.25,12437,France,15.0,2010,2010-09,2010-09-01"
"535980,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-11-29 13:09:00,1.25,14243,United Kingdom,15.0,2010,2010-11,2010-11-01"
"498589,21871,SAVE THE PLANET MUG,12,2010-02-21 15:19:00,1.25,14895,United Kingdom,15.0,2010,2010-02,2010-02-01"
"490071,21217,RED SPOTTY ROUND CAKE TINS,1,2009-12-03 14:11:00,9.95,16497,United Kingdom,9.95,2009,2009-12,2009-12-01"
"515324,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-07-11 12:36:00,2.95,13595,United Kingdom,2.95,2010,2010-07,2010-07-01"
"534516,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,6,2010-11-23 12:00:00,2.95,15235,United Kingdom,17.700000000000003,2010,2010-11,2010-11-01"
"503713,70007,HI TEC ALPINE HAND WARMER,12,2010-04-06 14:39:00,1.65,14265,Unspecified,19.8,2010,2010-04,2010-04-01"
"521839,21248,DOOR HANGER  MUM + DADS ROOM,12,2010-09-09 10:50:00,1.45,12635,Germany,17.4,2010,2010-09,2010-09-01"
"508654,22465,HANGING METAL STAR LANTERN,12,2010-05-17 15:54:00,1.65,15296,United Kingdom,19.8,2010,2010-05,2010-05-01"
"497006,22383,LUNCHBAG SUKI  DESIGN,10,2010-02-05 12:26:00,1.65,16147,United Kingdom,16.5,2010,2010-02,2010-02-01"
"516752,22667,RECIPE BOX RETRO SPOT DESIGN,2,2010-07-22 16:01:00,2.95,13031,United Kingdom,5.9,2010,2010-07,2010-07-01"
"520410,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,2010-08-26 09:34:00,0.29,16271,United Kingdom,3.4799999999999995,2010,2010-08,2010-08-01"
"534066,22595,CHRISTMAS GINGHAM HEART,11,2010-11-21 11:28:00,0.85,17920,United Kingdom,9.35,2010,2010-11,2010-11-01"
"515421,85068,CREAM SWEETHEART SHELF + HOOKS,2,2010-07-12 13:15:00,7.95,17241,United Kingdom,15.9,2010,2010-07,2010-07-01"
"517301,72741,GRAND CHOCOLATECANDLE,9,2010-07-28 10:48:00,1.45,13656,United Kingdom,13.05,2010,2010-07,2010-07-01"
"514369,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2010-07-02 08:26:00,2.55,12477,Germany,15.3,2010,2010-07,2010-07-01"
"499762,84691,PACK 20 DOLLY PEGS,2,2010-03-02 12:48:00,0.85,14818,United Kingdom,1.7,2010,2010-03,2010-03-01"
"505443,21666,RIDGED GLASS T-LIGHT HOLDER,12,2010-04-22 10:50:00,0.65,13625,United Kingdom,7.800000000000001,2010,2010-04,2010-04-01"
"524446,84497,BUTTONS AND STRIPES NOTEBOOK,1,2010-09-29 11:19:00,3.75,14049,United Kingdom,3.75,2010,2010-09,2010-09-01"
"507395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-05-09 12:57:00,2.95,13598,United Kingdom,8.850000000000001,2010,2010-05,2010-05-01"
"537671,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,2010-12-08 09:20:00,2.55,13267,United Kingdom,15.3,2010,2010-12,2010-12-01"
"523431,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,13,2010-09-22 11:01:00,0.85,17819,United Kingdom,11.05,2010,2010-09,2010-09-01"
"526271,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-10-11 11:15:00,1.25,13758,United Kingdom,15.0,2010,2010-10,2010-10-01"
"525448,22553,PLASTERS IN TIN SKULLS,1,2010-10-05 14:05:00,1.65,16938,United Kingdom,1.65,2010,2010-10,2010-10-01"
"527359,22865,HAND WARMER OWL DESIGN,3,2010-10-17 10:43:00,2.1,14451,United Kingdom,6.300000000000001,2010,2010-10,2010-10-01"
"500022,21215,IVORY PAPER CUP CAKE CASES,24,2010-03-04 10:46:00,0.55,14097,United Kingdom,13.2,2010,2010-03,2010-03-01"
"491010,21499,BLUE SPOTS  WRAP,25,2009-12-08 18:07:00,0.42,15194,United Kingdom,10.5,2009,2009-12,2009-12-01"
"499308,20723,STRAWBERRY CHARLOTTE BAG,10,2010-02-26 10:11:00,0.85,14329,United Kingdom,8.5,2010,2010-02,2010-02-01"
"497947,22193,RED DINER WALL CLOCK,2,2010-02-15 12:05:00,8.5,12380,Belgium,17.0,2010,2010-02,2010-02-01"
"502192,22352,LUNCHBOX WITH CUTLERY RETROSPOT,8,2010-03-23 11:48:00,2.55,14680,United Kingdom,20.4,2010,2010-03,2010-03-01"
"500157,47559B,TEA TIME OVEN GLOVE,10,2010-03-04 18:23:00,1.25,12371,Switzerland,12.5,2010,2010-03,2010-03-01"
"507838,21925,UNION STRIPE CUSHION COVER,2,2010-05-11 13:30:00,1.25,15034,United Kingdom,2.5,2010,2010-05,2010-05-01"
"534712,84880,WHITE WIRE EGG HOLDER,3,2010-11-23 17:13:00,5.95,14202,United Kingdom,17.85,2010,2010-11,2010-11-01"
"536540,21889,WOODEN BOX OF DOMINOES,24,2010-12-01 14:05:00,1.25,14911,EIRE,30.0,2010,2010-12,2010-12-01"
"494280,22352,LUNCHBOX WITH CUTLERY RETROSPOT,18,2010-01-13 10:43:00,2.55,12682,France,45.9,2010,2010-01,2010-01-01"
"526503,22766,PHOTO FRAME CORNICE,8,2010-10-12 10:24:00,2.95,15696,United Kingdom,23.6,2010,2010-10,2010-10-01"
"527344,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2010-10-15 15:38:00,2.1,13069,United Kingdom,75.60000000000001,2010,2010-10,2010-10-01"
"535576,22630,DOLLY GIRL LUNCH BOX,12,2010-11-26 15:37:00,1.95,12865,Austria,23.4,2010,2010-11,2010-11-01"
"522907,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,2,2010-09-17 13:08:00,1.65,15514,United Kingdom,3.3,2010,2010-09,2010-09-01"
"535802,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2010-11-28 14:57:00,2.95,14030,United Kingdom,5.9,2010,2010-11,2010-11-01"
"527536,21812,GARLAND WITH HEARTS AND BELLS,6,2010-10-18 13:22:00,4.95,14667,United Kingdom,29.700000000000003,2010,2010-10,2010-10-01"
"532087,22727,ALARM CLOCK BAKELIKE RED,3,2010-11-10 15:32:00,3.75,13735,United Kingdom,11.25,2010,2010-11,2010-11-01"
"535531,22112,CHOCOLATE HOT WATER BOTTLE,2,2010-11-26 15:16:00,4.95,17841,United Kingdom,9.9,2010,2010-11,2010-11-01"
"526868,21755,LOVE BUILDING BLOCK WORD,3,2010-10-13 13:32:00,5.95,15016,United Kingdom,17.85,2010,2010-10,2010-10-01"
"514280,20727,LUNCH BAG  BLACK SKULL.,10,2010-07-01 11:59:00,1.65,13081,United Kingdom,16.5,2010,2010-07,2010-07-01"
"525012,22465,HANGING METAL STAR LANTERN,12,2010-10-03 11:01:00,1.65,16848,United Kingdom,19.8,2010,2010-10,2010-10-01"
"514492,15056P,EDWARDIAN PARASOL PINK,6,2010-07-02 15:29:00,4.95,17850,United Kingdom,29.700000000000003,2010,2010-07,2010-07-01"
"533794,82600,NO SINGING METAL SIGN,1,2010-11-18 18:16:00,2.1,16907,United Kingdom,2.1,2010,2010-11,2010-11-01"
"508912,21313,GLASS HEART T-LIGHT HOLDER,12,2010-05-19 10:21:00,0.85,17243,United Kingdom,10.2,2010,2010-05,2010-05-01"
"509350,90001B,ANTIQUE MID BLUE FLOWER EARRINGS,1,2010-05-21 13:28:00,4.25,18011,United Kingdom,4.25,2010,2010-05,2010-05-01"
"508733,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-05-18 10:34:00,0.21,15622,United Kingdom,10.08,2010,2010-05,2010-05-01"
"507178,21445,12 PINK ROSE PEG PLACE SETTINGS,48,2010-05-06 15:17:00,1.25,14646,Netherlands,60.0,2010,2010-05,2010-05-01"
"518348,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,2010-08-06 14:15:00,2.55,17646,United Kingdom,15.3,2010,2010-08,2010-08-01"
"518558,84356,POMPOM CURTAIN,12,2010-08-10 09:53:00,2.95,15805,United Kingdom,35.400000000000006,2010,2010-08,2010-08-01"
"525100,22950,36 DOILIES VINTAGE CHRISTMAS,24,2010-10-04 10:00:00,1.45,13367,United Kingdom,34.8,2010,2010-10,2010-10-01"
"529315,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2010-10-27 13:29:00,2.95,14911,EIRE,17.700000000000003,2010,2010-10,2010-10-01"
"512400,22349,""DOG BOWL , CHASING BALL DESIGN"",6,2010-06-15 12:35:00,3.75,13297,United Kingdom,22.5,2010,2010-06,2010-06-01"
"503606,21156,RED SPOTTY CHILDS APRON,16,2010-04-06 09:56:00,1.95,17416,United Kingdom,31.2,2010,2010-04,2010-04-01"
"513019,22479,DAISY GARDEN MARKER,10,2010-06-21 11:55:00,1.25,14593,United Kingdom,12.5,2010,2010-06,2010-06-01"
"519234,47591C,BLUE FAIRY CAKE CHILDRENS APRON,1,2010-08-15 13:18:00,1.95,17618,United Kingdom,1.95,2010,2010-08,2010-08-01"
"510753,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-06-03 12:38:00,0.21,15950,United Kingdom,10.08,2010,2010-06,2010-06-01"
"503666,22464,HANGING METAL HEART LANTERN,12,2010-04-06 11:41:00,1.65,13202,United Kingdom,19.8,2010,2010-04,2010-04-01"
"519694,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2010-08-19 14:11:00,2.55,13089,United Kingdom,30.6,2010,2010-08,2010-08-01"
"528166,21411,GINGHAM HEART  DOORSTOP RED,6,2010-10-21 09:48:00,4.25,12586,Italy,25.5,2010,2010-10,2010-10-01"
"531281,21977,PACK OF 60 PINK PAISLEY CAKE CASES,8,2010-11-07 11:55:00,0.55,17062,United Kingdom,4.4,2010,2010-11,2010-11-01"
"505507,85049C,ROMANTIC PINKS RIBBONS,12,2010-04-22 14:15:00,1.25,15073,United Kingdom,15.0,2010,2010-04,2010-04-01"
"527712,20754,RETROSPOT RED WASHING UP GLOVES,10,2010-10-18 15:22:00,2.1,17026,United Kingdom,21.0,2010,2010-10,2010-10-01"
"506122,22356,""CHARLOTTE BAG , PINK/WHITE SPOTS"",20,2010-04-27 14:11:00,0.85,13048,United Kingdom,17.0,2010,2010-04,2010-04-01"
"525167,22668,PINK BABY BUNTING,10,2010-10-04 12:14:00,2.95,12486,Sweden,29.5,2010,2010-10,2010-10-01"
"524148,22816,CARD MOTORBIKE SANTA,1,2010-09-27 15:38:00,0.42,14646,Netherlands,0.42,2010,2010-09,2010-09-01"
"532068,22336,DOVE DECORATION PAINTED ZINC,3,2010-11-10 14:54:00,0.65,12855,United Kingdom,1.95,2010,2010-11,2010-11-01"
"508873,22523,CHILDS GARDEN FORK PINK,1,2010-05-18 16:27:00,0.85,15282,United Kingdom,0.85,2010,2010-05,2010-05-01"
"504340,22037,ROBOT BIRTHDAY CARD,12,2010-04-12 16:50:00,0.42,13564,United Kingdom,5.04,2010,2010-04,2010-04-01"
"532152,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2010-11-11 12:13:00,4.95,16395,United Kingdom,4.95,2010,2010-11,2010-11-01"
"508721,22471,TV DINNER TRAY AIR HOSTESS,1,2010-05-17 17:24:00,4.95,14606,United Kingdom,4.95,2010,2010-05,2010-05-01"
"514830,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2010-07-06 13:56:00,1.65,12825,United Kingdom,13.2,2010,2010-07,2010-07-01"
"493825,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,2010-01-07 13:07:00,4.25,16888,United Kingdom,4.25,2010,2010-01,2010-01-01"
"505987,22115,METAL SIGN EMPIRE TEA,49,2010-04-27 09:44:00,1.49,18102,United Kingdom,73.01,2010,2010-04,2010-04-01"
"527380,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2010-10-17 12:52:00,1.65,14953,United Kingdom,3.3,2010,2010-10,2010-10-01"
"525764,22835,HOT WATER BOTTLE I AM SO POORLY,4,2010-10-07 10:39:00,4.65,12511,Greece,18.6,2010,2010-10,2010-10-01"
"516616,21720,CAKE SHOP  STICKER SHEET,12,2010-07-21 15:07:00,0.85,13266,United Kingdom,10.2,2010,2010-07,2010-07-01"
"522610,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-09-15 14:19:00,2.1,16080,United Kingdom,12.6,2010,2010-09,2010-09-01"
"515760,22424,ENAMEL BREAD BIN CREAM,1,2010-07-14 13:40:00,12.75,13012,United Kingdom,12.75,2010,2010-07,2010-07-01"
"506245,21524,DOOR MAT SPOTTY HOME SWEET HOME,1,2010-04-28 13:21:00,7.49,16447,United Kingdom,7.49,2010,2010-04,2010-04-01"
"518555,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2010-08-10 09:38:00,0.85,14022,United Kingdom,10.2,2010,2010-08,2010-08-01"
"520521,22197,SMALL POPCORN HOLDER,15,2010-08-26 14:12:00,0.85,16375,United Kingdom,12.75,2010,2010-08,2010-08-01"
"530073,20752,BLUE POLKADOT WASHING UP GLOVES,2,2010-11-01 12:22:00,2.1,15958,United Kingdom,4.2,2010,2010-11,2010-11-01"
"516963,21260,FIRST AID TIN,6,2010-07-26 09:07:00,3.25,13001,United Kingdom,19.5,2010,2010-07,2010-07-01"
"528087,22505,MEMO BOARD COTTAGE DESIGN,2,2010-10-20 13:09:00,4.95,16521,United Kingdom,9.9,2010,2010-10,2010-10-01"
"513021,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2010-06-21 12:05:00,2.95,16815,United Kingdom,5.9,2010,2010-06,2010-06-01"
"522948,21486,PINK HEART DOTS HOT WATER BOTTLE,2,2010-09-19 10:05:00,3.75,17243,United Kingdom,7.5,2010,2010-09,2010-09-01"
"533346,22147,FELTCRAFT BUTTERFLY HEARTS,12,2010-11-17 08:53:00,1.45,18256,United Kingdom,17.4,2010,2010-11,2010-11-01"
"520071,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,48,2010-08-24 08:21:00,0.36,14298,United Kingdom,17.28,2010,2010-08,2010-08-01"
"491123,22093,MOTORING TISSUE BOX,1,2009-12-09 15:20:00,1.25,17043,United Kingdom,1.25,2009,2009-12,2009-12-01"
"508053,48138,DOOR MAT UNION FLAG,10,2010-05-12 13:11:00,6.35,12418,Switzerland,63.5,2010,2010-05,2010-05-01"
"500878,79323P,PINK CHERRY LIGHTS,24,2010-03-10 14:19:00,5.45,16258,United Kingdom,130.8,2010,2010-03,2010-03-01"
"519905,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-08-22 13:36:00,4.95,14855,United Kingdom,14.85,2010,2010-08,2010-08-01"
"489802,21328,BALLOONS  WRITING SET,1,2009-12-02 12:32:00,1.65,15581,United Kingdom,1.65,2009,2009-12,2009-12-01"
"524828,85049G,CHOCOLATE BOX RIBBONS,12,2010-09-30 17:05:00,1.25,12705,Germany,15.0,2010,2010-09,2010-09-01"
"493841,84691,PACK 20 DOLLY PEGS,12,2010-01-07 14:04:00,0.85,13394,United Kingdom,10.2,2010,2010-01,2010-01-01"
"493695,22120,WELCOME  WOODEN BLOCK LETTERS,1,2010-01-05 13:23:00,9.95,14606,United Kingdom,9.95,2010,2010-01,2010-01-01"
"537192,22358,KINGS CHOICE TEA CADDY,1,2010-12-05 13:42:00,2.95,16402,United Kingdom,2.95,2010,2010-12,2010-12-01"
"516711,22271,FELTCRAFT DOLL ROSIE,2,2010-07-22 12:17:00,2.95,13527,United Kingdom,5.9,2010,2010-07,2010-07-01"
"498548,21868,POTTING SHED TEA MUG,6,2010-02-19 17:40:00,1.25,17400,United Kingdom,7.5,2010,2010-02,2010-02-01"
"493964,POST,POSTAGE,10,2010-01-08 16:29:00,18.0,12714,France,180.0,2010,2010-01,2010-01-01"
"518714,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,9,2010-08-11 10:53:00,5.95,12600,Germany,53.55,2010,2010-08,2010-08-01"
"534693,72741,GRAND CHOCOLATECANDLE,27,2010-11-23 15:24:00,1.45,14332,United Kingdom,39.15,2010,2010-11,2010-11-01"
"490905,84691,PACK 20 DOLLY PEGS,4,2009-12-08 13:08:00,0.85,16940,United Kingdom,3.4,2009,2009-12,2009-12-01"
"519227,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2010-08-15 12:37:00,0.85,15789,United Kingdom,10.2,2010,2010-08,2010-08-01"
"530969,22313,OFFICE MUG WARMER PINK,6,2010-11-05 09:07:00,2.95,13448,United Kingdom,17.700000000000003,2010,2010-11,2010-11-01"
"505349,22325,MOBILE VINTAGE HEARTS,2,2010-04-21 14:05:00,4.95,15580,United Kingdom,9.9,2010,2010-04,2010-04-01"
"516869,21899,""KEY FOB , GARAGE DESIGN"",1,2010-07-23 12:29:00,0.65,17908,United Kingdom,0.65,2010,2010-07,2010-07-01"
"535106,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,12,2010-11-25 11:07:00,5.95,17342,United Kingdom,71.4,2010,2010-11,2010-11-01"
"525858,21231,SWEETHEART CERAMIC TRINKET BOX,1,2010-10-07 13:15:00,1.25,14177,United Kingdom,1.25,2010,2010-10,2010-10-01"
"536590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-12-01 16:52:00,2.95,13065,United Kingdom,17.700000000000003,2010,2010-12,2010-12-01"
"506712,20703,BLUE PADDED SOFT MOBILE,3,2010-05-02 15:32:00,4.25,12662,Germany,12.75,2010,2010-05,2010-05-01"
"508237,22548,HEADS AND TAILS SPORTING FUN,24,2010-05-13 19:27:00,1.25,17965,United Kingdom,30.0,2010,2010-05,2010-05-01"
"524945,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,2010-10-01 12:27:00,2.55,13566,United Kingdom,12.75,2010,2010-10,2010-10-01"
"511025,22077,6 RIBBONS RUSTIC CHARM,2,2010-06-06 09:49:00,1.65,17377,United Kingdom,3.3,2010,2010-06,2010-06-01"
"535660,22809,SET OF 6 T-LIGHTS SANTA,12,2010-11-28 11:27:00,2.95,17150,United Kingdom,35.400000000000006,2010,2010-11,2010-11-01"
"497506,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,2010-02-10 11:26:00,2.1,14593,United Kingdom,2.1,2010,2010-02,2010-02-01"
"536000,84596G,SMALL CHOCOLATES PINK BOWL,1,2010-11-29 14:13:00,1.25,14606,United Kingdom,1.25,2010,2010-11,2010-11-01"
"510587,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,4,2010-06-02 09:03:00,19.95,17745,United Kingdom,79.8,2010,2010-06,2010-06-01"
